dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_s,tol,max_iter,nu,converged,source
3,sine,W-exact,w_exact,w,exact,1.25,mg,cuda,double,383,3,5.715319e-10,1.972025e-06,5.577730e-06,3.564090e+02,3.564090e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-exact,w_exact,w,exact,1.30,mg,cuda,double,383,4,1.222875e-11,1.972025e-06,5.577730e-06,3.510750e+02,3.510750e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-exact,w_exact,w,exact,1.35,mg,cuda,double,383,4,1.713319e-10,1.972025e-06,5.577730e-06,3.640020e+02,3.640020e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-exact,w_exact,w,exact,1.40,mg,cuda,double,383,5,1.838183e-11,1.972025e-06,5.577730e-06,4.011130e+02,4.011130e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-exact,w_exact,w,exact,1.45,mg,cuda,double,383,5,3.361643e-10,1.972025e-06,5.577730e-06,4.054440e+02,4.054440e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-exact,w_exact,w,exact,1.50,mg,cuda,double,383,6,1.068613e-10,1.972025e-06,5.577730e-06,4.489520e+02,4.489520e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.00,mg,cuda,double,383,3,1.116120e-11,1.972025e-06,5.577730e-06,3.065830e+02,3.065830e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.05,mg,cuda,double,383,3,4.374800e-12,1.972025e-06,5.577730e-06,2.875100e+02,2.875100e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.10,mg,cuda,double,383,3,5.541801e-12,1.972025e-06,5.577730e-06,2.905800e+02,2.905800e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.15,mg,cuda,double,383,3,9.138473e-12,1.972025e-06,5.577730e-06,2.961130e+02,2.961130e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.20,mg,cuda,double,383,3,9.073454e-11,1.972025e-06,5.577730e-06,2.850580e+02,2.850580e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,383,3,5.715315e-10,1.972025e-06,5.577730e-06,3.633960e+02,3.633960e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.30,mg,cuda,double,383,4,1.222601e-11,1.972025e-06,5.577730e-06,3.408600e+02,3.408600e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.35,mg,cuda,double,383,4,1.713312e-10,1.972025e-06,5.577730e-06,3.506270e+02,3.506270e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.40,mg,cuda,double,383,5,1.837969e-11,1.972025e-06,5.577730e-06,4.040650e+02,4.040650e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.45,mg,cuda,double,383,5,3.361589e-10,1.972025e-06,5.577730e-06,4.125740e+02,4.125740e-01,1.000000e-09,15,3,true,wrapper
3,sine,W-SOR,w_sor,w,sor,1.50,mg,cuda,double,383,6,1.068595e-10,1.972025e-06,5.577730e-06,4.510830e+02,4.510830e-01,1.000000e-09,15,3,true,wrapper
