dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_s,tol,max_iter,nu,converged,source
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,255,3,7.827250e-10,6.274972e-06,1.254994e-05,3.222000e+00,3.222000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,319,3,7.379230e-10,4.015971e-06,8.031942e-06,3.563000e+00,3.563000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,383,3,7.135970e-10,2.788865e-06,5.577729e-06,5.929000e+00,5.929000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,511,3,6.895063e-10,1.568734e-06,3.137468e-06,6.835000e+00,6.835000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,639,3,6.784531e-10,1.003989e-06,2.007978e-06,7.673000e+00,7.673000e-03,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,767,3,6.724239e-10,6.972144e-07,1.394429e-06,1.287200e+01,1.287200e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,1023,3,6.668248e-10,3.921829e-07,7.843659e-07,1.517700e+01,1.517700e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,1279,3,6.646760e-10,2.509971e-07,5.019941e-07,1.790900e+01,1.790900e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,1535,3,6.645554e-10,1.743034e-07,3.486069e-07,2.918600e+01,2.918600e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,2047,3,6.682298e-10,9.804541e-08,1.960907e-07,4.039100e+01,4.039100e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,2559,3,6.790579e-10,6.274974e-08,1.254996e-07,5.758400e+01,5.758400e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,3071,3,6.987051e-10,4.357685e-08,8.715381e-08,8.979900e+01,8.979900e-02,1.000000e-09,15,3,true,wrapper
2,sine,W-SOR,w_sor,w,sor,1.25,mg,cuda,double,4095,3,7.795009e-10,2.451218e-08,4.902443e-08,1.306670e+02,1.306670e-01,1.000000e-09,15,3,true,wrapper
